pid	English	Chinese
885960	Girl Lip Stylo - Warrior	百变之魅唇膏笔（色号：Warrior）
759718	Arch Brow Sculpting Pencil - Platinum Blonde 	精准雕琢定型眉笔（色号：Platinum Blonde）
885948	Girl Lip Stylo - Idealist	百变之魅唇膏笔（色号：Idealist）
885957	Girl Lip Stylo - Innovator	百变之魅唇膏笔（色号：Innovator）
885962	Girl Lip Stylo - Influencer	百变之魅唇膏笔（色号：Influencer）
885963	Girl Lip Stylo - Futurist	百变之魅唇膏笔（色号：Futurist）
759742	Opaque Rouge Liquid Lipstick - Ballet	绚彩魅惑液体唇膏（色号：Ballet）
759717	Arch Brow Sculpting Pencil - Natural Black	精准雕琢定型眉笔（色号：Natural Black）
885955	Girl Lip Stylo - Liberator	百变之魅唇膏笔（色号：Liberator）
885941	1.5MM Mechanical Gel Eyeliner - Meteorite	1.5 毫米自动凝胶眼线笔（色号：Meteorite）
885950	Girl Lip Stylo - Inventor	百变之魅唇膏笔（色号：Inventor）
697638	Ambient® Strobe Lighting Powder - Brilliant Strobe Light	Ambient® 高光提亮粉饼 （色号：Brilliant Strobe Light）
759740	Illusion® Hyaluronic Skin Tint SPF15 - Nude, 30ml	幻影透明质酸饰色粉底液 SPF 15, 30ml（色号：Nude）
885946	Girl Lip Stylo - Believer	百变之魅唇膏笔（色号：Believer）
429819	Arch Brow Sculpting Pencil - Soft Brunette	精准雕琢定型眉笔（色号：Soft Brunette）
885947	Girl Lip Stylo - Creator	百变之魅唇膏笔（色号：Creator）
885951	Girl Lip Stylo - Activist	百变之魅唇膏笔（色号：Activist）
697637	Ambient® Strobe Lighting Powder - Euphoric Strobe Light	Ambient® 高光提亮粉饼（色号：Euphoric Strobe Light）
759716	Arch Brow Sculpting Pencil - Auburn	精准雕琢定型眉笔（色号：Auburn）
762140	Illusion® Hyaluronic Skin Tint SPF15 - Nude, 30ml	幻影透明质酸饰色粉底液 SPF 15, 30ml（色号：Nude）
885949	Girl Lip Stylo - Seeker	百变之魅唇膏笔（色号：Seeker）
885964	Girl Lip Stylo - Achiever	百变之魅唇膏笔（色号：Achiever）
644268	Illusion® Hyaluronic Skin Tint SPF15 - Vanilla, 30ml	幻影透明质酸饰色粉底液 SPF 15，30ml（色号：Vanilla）
885952	Girl Lip Stylo - Explorer	百变之魅唇膏笔（色号：Explorer）
885945	Girl Lip Stylo - Dreamer	百变之魅唇膏笔（色号：Dreamer）
885959	Girl Lip Stylo - Visionary	百变之魅唇膏笔（色号：Visionary）
759728	Nº 8 Large Concealer Brush	Nº 8 大号遮瑕刷
885953	Girl Lip Stylo - Lover	百变之魅唇膏笔（色号：Lover）
885956	Girl Lip Stylo - Protector	百变之魅唇膏笔（色号：Protector）
487418	Extreme Sheen High Shine Lip Gloss - Ballet	极度炫色高亮度唇彩（色号：Ballet）
697635	Ambient® Strobe Lighting Powder - Incandescent Strobe Light	Ambient® 高光提亮粉饼 （色号：Incandescent Strobe Light）
759722	Nº 2 Angled Liner Brush	Nº 2 斜角眼线刷
759719	Arch Brow Sculpting Pencil - Warm Blonde	精准雕琢造型眉笔（色号：Warm Blonde）
759744	Panoramic Long Wear Lip Liner - Canvas	无死角长效唇线笔（色号：Canvas）
759731	Extreme Sheen High Shine Lip Gloss - Origami	极度炫色高亮度唇彩（色号：Origami）
759727	Nº 7 Finishing Brush	Nº 7 定妆刷
759743	Panoramic Long Wear Lip Pencil - Ballet	无死角长效唇线笔（色号：Ballet）
447622	Ambient Lighting Blush - Ethereal Glow	柔光亮颜腮红（色号：Ethereal Glow）
487415	Panoramic Long Wear Lip Liner - Empress	无死角长效唇线笔（色号：Empress）
759745	Retractable Foundation Brush	伸缩粉底刷
572895	Modernist Eyeshadow Palette - Monochrome	现代派眼影盘（色号：Monochrome）
761976	Illume Sheer Color Trio	剔透亮颜三色彩妆盘
759723	Nº 11 Smudge Brush	Nº 11 眼影晕染刷
759726	Nº 5 Concealer Brush	Nº 5 遮瑕刷
759724	Nº 3 All Over Shadow Brush	Nº 3 多合一眼影刷
572897	Modernist Eyeshadow Palette - Obscura	现代派眼影盘（色号：Obscura）
429821	Ambient Powder Brush	蜜粉刷
621725	Ambient Lighting Blush - Incandescent Electra	柔光亮颜腮红（色号：Incandescent Electra）
465824	Extreme Sheen High Shine Lip Gloss - Lush	极度炫色高亮度唇彩（色号：Lush）
784687	Ambient Lighting Bronzer - Luminous Bronze Light	柔光亮颜修容粉（色号：Luminous Bronze Light）
784690	1.5MM Mechanical Gel Eyeliner - Obsidian	1.5 毫米自动凝胶眼线笔（色号：Obsidian）
784689	1.5MM Mechanical Gel Eyeliner - Canyon	1.5 毫米自动凝胶眼线笔（色号：Canyon）
759725	Nº 4 Crease Brush	Nº 4 晕色刷
759730	Extreme Sheen High Shine Lip Gloss - Child	极度炫色高亮度唇彩（色号：Child）
697636	Ambient® Strobe Lighting Powder - Iridescent Strobe Light	Ambient® 高光提亮粉饼 （色号：Iridescent Strobe Light）
487419	Extreme Sheen High Shine Lip Gloss - Muse	极度炫色高亮度唇彩（色号：Muse）
446988	Ambient Lighting Powder - Diffused Light	柔光亮颜粉饼（色号：Diffused Light）
447621	Ambient Lighting Blush - Dim Infusion	柔光亮颜腮红（色号：Dim Infusion）
487413	Panoramic Long Wear Lip Liner - Raven	无死角长效唇线笔（色号：Raven）
759729	Nº  9 Domed Shadow Brush	Nº 9 半球形眼影刷
759746	Retractable Kabuki Brush	歌舞伎伸缩化妆刷
487414	Panoramic Long Wear Lip Pencil - Muse	无死角长效唇线笔（色号：Muse）
429858	Ambient Lighting Powder - Mood Light	柔光亮颜粉饼（色号：Mood Light）
621727	Ambient Lighting Bronzer - Radiant Bronze Light	柔光亮颜古铜粉（色号：Radiant Bronze Light）
446979	Double-Ended Complexion Brush	双刷头面部化妆刷
759721	Nº 1 Powder Brush 	Nº 1 粉刷
487411	Ambient Lighting Palette	柔光亮颜粉饼盘
761974	Ambient Light Correcting Primer - Luminous Light, 30ml	柔光亮颜饰色妆前乳，30ml（色号：Luminous Light）
720226	Ambient® Strobe Light Sculptor	Ambient® 高光提亮粉扑
447624	Ambient Lighting Blush - Mood Exposure	柔光亮颜腮红（色号：Mood Exposure）
447625	Ambient Lighting Blush - Radiant Magenta	柔光亮颜腮红（色号：Radiant Magenta）
572891	Modernist Eyeshadow Palette - Atmosphere	现代派眼影盘（色号：Atmosphere）
885954	Girl Lip Stylo - Leader	百变之魅唇膏笔（色号：Leader）
885961	Girl Lip Stylo - Peacemaker	百变之魅唇膏笔（色号：Peacemaker）
761975	Ambient Light Correcting Primer - Mood Light, 30ml	柔光亮颜饰色妆前乳，30ml（色号：Mood Light）
762138	Veil Fluid MakeUp No 1 - Ivory, 30ml 	丝滑柔纱粉底液 ，30ml（色号：No 1 Ivory）
762139	Veil Fluid MakeUp No 3.5 - Honey, 30ml 	丝滑柔纱粉底液 ，30ml（色号：No 3.5 Honey）
759720	Arch Brow Sculpting Pencil - Warm Brunette 	精准雕琢定型眉笔（色号：Warm Brunette）
572893	Modernist Eyeshadow Palette - Color Field	现代派眼影盘（色号：Color Field）
784688	1.5MM Mechanical Gel Eyeliner - Ocean Floor	1.5 毫米自动凝胶眼线笔（色号：Ocean Floor）
429848	Opaque Rouge Liquid Lipstick - Canvas	绚彩魅惑液体唇膏（色号：Canvas）
762137	Veil Fluid MakeUp No 0 - Porcelain, 30ml 	丝滑柔纱粉底液，30ml（色号：No 0，Porcelain）
522919	Film Noir Full Spectrum Mascara - Onyx	黑色电影全方位睫毛膏（色号：Onyx）
572892	Modernist Eyeshadow Palette - Exposure	现代派眼影盘（色号：Exposure）
761973	Ambient Light Correcting Primer - Dim Light, 30ml	柔光亮颜饰色妆前乳，30ml（色号：Dim Light）
759749	Veil Fluid MakeUp No 3.5 - Honey, 30ml	丝滑柔纱粉底液 ，30ml（色号：No 3.5 Honey）
621726	Ambient Lighting Bronzer - Luminous Bronze Light	柔光亮颜古铜粉（色号：Luminous Bronze Light）
759747	Veil Fluid MakeUp No 0 - Porcelain, 30ml	丝滑柔纱粉底液，30ml（色号No 0，Porcelain）
759748	Veil Fluid MakeUp No 1 - Ivory, 30ml	丝滑柔纱粉底液 ，30ml（色号：No 1 Ivory）
572894	Modernist Eyeshadow Palette - Graphite	现代派眼影盘（色号：Graphite）
671973	Nº 28 Tinted Lip Treatment Oil - Icon,  7.5ml	Nº 28 润色唇部护理油，7.5ml（色号：Icon）
429846	Opaque Rouge Liquid Lipstick - Icon	绚彩魅惑液体唇膏（色号：Icon）
572896	Modernist Eyeshadow Palette - Infinity	现代派眼影盘（色号：Infinity）
644271	Illusion® Hyaluronic Skin Tint SPF15 - Light Beige, 30ml	幻影透明质酸饰色粉底液 SPF 15，30ml（色号：Light Beige）
429840	Veil Fluid MakeUp No 4 - Beige 30ml	丝滑柔纱粉底液，30ml（色号：No 4，Beige）
429841	Veil Fluid Makeup No 5 - Warm Beige, 30ml	丝滑柔纱粉底液 ，30ml（色号：No 5，Warm Beige）
447623	Ambient Lighting Blush - Luminous Flush	柔光亮颜腮红（色号：Luminous Flush）
487416	Panoramic Long Wear Lip Liner - Eden	无死角长效唇线笔（色号：Eden）
644273	Illusion® Hyaluronic Skin Tint SPF15 - Beige, 30ml	幻影透明质酸饰色粉底液 SPF 15，30ml（色号：Beige）
429856	Ambient Lighting Powder - Dim Light	柔光亮颜粉饼（色号：Dim Light）
446978	Nº 2 Blush/Foundation Brush	Nº 2 腮红粉底两用刷
446980	Opaque Rouge Liquid Lipstick - Rose	绚彩魅惑液体唇膏（色号：Rose）
644272	Illusion® Hyaluronic Skin Tint SPF15 - Sand, 30ml	幻影透明质酸饰色粉底液 SPF 15，30ml（色号：Sand）
429842	Veil Fluid MakeUp No 6 - Sable, 30ml	丝滑柔纱粉底液，30ml（色号：No 6，Sable）
429845	Opaque Rouge Liquid Lipstick - Edition	绚彩魅惑液体唇膏（色号：Edition）
429854	Femme Nude Lip Stylo - Nude #6	魅惑裸色蜡笔唇膏（色号：Nude #6）
429859	Ambient Lighting Powder - Radiant Light	柔光亮颜粉饼（色号：Radiant Light）
429843	Panoramic Long Wear Lip Pencil - Icon	持久型唇线笔（色号：Icon）
644269	Illusion® Hyaluronic Skin Tint SPF15 - Shell, 30ml	幻影透明质酸饰色粉底液 SPF 15，30ml（色号：Shell）
429838	Veil Fluid MakeUp No 2 - Light Beige, 30ml	丝滑柔纱粉底液，30ml（色号：No 2，Light Beige）
429818	Arch Brow Sculpting Pencil - Blonde	精准雕琢定型眉笔（色号：Blonde）
429820	Arch Brow Sculpting Pencil - Dark Brunette	精准雕琢造型眉笔（色号：Dark Brunette）
429835	Extreme Sheen High Shine Lip Gloss - Icon	极度炫色高亮度唇彩（色号：Icon）
429836	Veil Fluid Makeup No 1 - Ivory, 30ml	丝滑柔纱粉底液 ，30ml（色号：No 1，Ivory）
429847	Opaque Rouge Liquid Lipstick - Empress	绚彩魅惑液体唇膏（色号：Empress）
447620	Ambient Lighting Blush - Diffused Heat	柔光亮颜腮红（色号：Diffused Heat）
429850	Femme Nude Lip Stylo - Nude #2	魅惑裸色蜡笔唇膏（色号：Nude #2）
429857	Ambient Lighting Powder - Luminous Light	柔光亮颜粉饼（色号：Luminous Light）
429827	Immaculate® Liquid Powder Foundation - Porcelain, 30ml	完美无暇粉质粉底液，30ml（色号：Porcelain）
429852	Femme Nude Lip Stylo - Nude #4	魅惑裸色蜡笔唇膏（色号：Nude #4）
446983	Opaque Rouge Liquid Lipstick - Riviera	绚彩魅惑液体唇膏（色号：Riviera）
446981	Opaque Rouge Liquid Lipstick - Muse	绚彩魅惑液体唇膏（色号：Muse）
429833	Immaculate® Liquid Powder Foundation - Tan, 30ml	完美无暇粉质粉底液，30ml（色号：Tan）
429834	Immaculate® Liquid Powder Foundation - Sable, 30ml	完美无暇粉质粉底液，30ml（色号：Sable）
429830	Immaculate® Liquid Powder Foundation - Nude, 30ml	完美无暇粉质粉底液，30ml（色号：Nude）
429849	Femme Nude Lip Stylo - Nude #1	魅惑裸色蜡笔唇膏（色号：Nude #1）
487417	Extreme Sheen High Shine Lip Gloss - Canvas	极度炫色高亮度唇彩（色号：Canvas）
446982	Opaque Rouge Liquid Lipstick - Raven	绚彩魅惑液体唇膏（色号：Raven）
429837	Veil Fluid MakeUp No 1.5 - Nude, 30ml	丝滑柔纱粉底液，30ml（色号：No 1.5，Nude）
429839	Veil Fluid MakeUp No 3 - Sand, 30ml	丝滑柔纱粉底液，30ml（色号：No 3，Sand）
429825	Hidden Corrective Concealer - Sand	妙隐无痕修颜遮瑕棒（色号：Sand）
429826	Hidden Corrective Concealer - Natural	妙隐无痕修颜遮瑕棒（色号：Natural）
429844	Nº 28 Lip Treatment Oil,  7.5ml	Nº 28 唇部护理油，7.5ml
429851	Femme Nude Lip Stylo - Nude #3	魅惑裸色蜡笔唇膏（色号：Nude #3）
429853	Femme Nude Lip Stylo - Nude #5	魅惑裸色蜡笔唇膏（色号：Nude #5）
429860	Nº 28 Primer Serum, 30ml	Nº 28 打底精华乳，30ml
429861	Veil Mineral Primer, 30ml	丝滑柔纱矿物打底霜，30ml
