pid	English	Chinese
895829	Lace-up leather-trimmed leopard-print calf hair ballet flats	绑带皮革边饰豹纹小牛毛芭蕾平底鞋
907097	Lace-up leather ballet flats	绑带式皮革芭蕾平底鞋
895828	Lace-up leather-trimmed satin ballet flats	 绑带式皮革边饰缎布芭蕾平底鞋
811295	Cropped embellished crepe jacket	带缀饰绉纱短款外套
807892	Gold and silver-plated, faux pearl and crystal clip earrings	人造珍珠、水晶、镀金、镀银夹扣式耳环
895380	Grain de poudre stretch-wool wide-leg pants	粒纹弹力羊毛阔腿裤
740057	Patent leather-trimmed velvet shoulder bag 	漆皮边饰天鹅绒单肩包
821369	Embellished cotton-jacquard dress	带缀饰纯棉提花连衣裙
917140	Embellished satin pumps	带缀饰缎布中跟鞋
811320	Broderie anglaise cotton top	马德拉刺绣纯棉上衣
807896	Gold-plated, faux pearl and crystal necklace	人造珍珠、水晶、镀金项链
821377	Checked cotton-voile wrap midi skirt	格纹纯棉巴里纱围裹式中长半身裙
861018	Appliquéd leather bucket bag	贴花皮革水桶包
861582	Floral-appliquéd silk-blend cloqué wrap dress	花卉贴花真丝混纺泡泡纱裹身连衣裙
895848	Embellished satin pumps	带缀饰缎布高跟鞋
811322	Ruffle-trimmed striped cotton-poplin shirt	褶饰边条纹纯棉府绸衬衫
861383	Canvas-trimmed metallic leather sandals	帆布边饰金属感皮革凉鞋
821376	Printed cotton-voile skirt	印花纯棉巴里纱半身裙
861919	Embellished faux patent-leather headband	带缀饰人造漆皮发箍
811284	Studded suede mini dress	钉饰绒面革迷你连衣裙
895822	Velvet-trimmed suede platform sandals	天鹅绒边饰绒面革防水台凉鞋
811294	Appliquéd satin bomber jacket	贴花缎布飞行员夹克
811293	Studded suede jacket	铆钉绒面革外套
811292	Embellished cady jacket 	带缀饰卡迪面料外套
861591	Smocked embroidered poplin top	皱褶装饰刺绣府绸上衣
861587	Smocked embroidered cotton-poplin briefs	缩褶刺绣纯棉府绸短裤
861590	Pleated cotton-poplin wrap skirt	褶裥纯棉府绸围裹式半身裙
811265	Belted cotton-blend gabardine trench coat	配腰带棉质混纺华达呢风衣
895840	Faux pearl-embellished patent-leather point-toe flats	人造珍珠缀饰漆皮尖头平底鞋
893403	Silver-tone, Swarovski crystal and faux pearl necklace 	施华洛世奇水晶、人造珍珠、银色项链
821366	Oversized sequin-embellished faux patent-leather coat	亮片缀饰人造漆皮大廓形外套
821367	Embellished printed stretch-crepe midi dress	带缀饰印花弹力绉纱中长连衣裙
861594	Cutout floral-jacquard halterneck bodysuit	挖剪花卉提花挂脖连体紧身衣
811312	Embellished cady mini skirt	带缀饰卡迪面料迷你半身裙
811314	Embellished cady mini skirt	带缀饰卡迪面料迷你半身裙
861586	Embroidered smocked cotton shorts	刺绣皱褶装饰纯棉短裤
861589	Pleated cotton skirt	褶裥纯棉半身裙
881998	Shearling-trimmed buckled leather sneakers	羊毛皮边饰搭扣皮革运动鞋
797965	Swarovski crystal and feather-embellished satin and leather slides	施华洛世奇水晶羽毛缀饰缎布皮革拖鞋
797940	Glittered leather espadrille platform sandals	亮片金葱皮革厚麻底凉鞋
861922	Embellished faux glossed-leather hat	带缀饰人造亮面皮革帽
861382	Embellished faux shearling slides	带缀饰人造羊毛皮拖鞋
807910	Crystal-embellished silver-plated and glittered enamel keychain	水晶缀饰镀银亮片金葱搪瓷钥匙扣
861920	Bow-embellished textured-leather cosmetics case	蝴蝶结缀饰纹理皮革化妆包
761429	Embellished satin pumps	带缀饰缎布高跟鞋
797947	Crystal-embellished patent-leather pumps	水晶缀饰漆皮中跟鞋
797941	Leather-trimmed satin platform espadrilles	皮革边饰缎布厚麻底鞋
843236	Lace-up leather ballet flats	绑带式皮革芭蕾平底鞋
861384	Embellished satin slides 	带缀饰缎布拖鞋
797952	Metal-trimmed leather platform slip-on sneakers	金属边饰皮革防水台套穿运动鞋
710476	Crystal-embellished leather over-the-knee boots	水晶缀饰皮革过膝长靴
